datetime,latitude,longitude,depth,latitude_err,longitude_err,depth_err,type,deep_nest,comments,day,month
1974-06-21 03:36:00.000,58.6,54.2,1025.0,4.6,15.5,31.0,Deep Moonquake,242,,1974-06-21,1974-06
1974-06-23 15:17:00.000,,,,,,,Meteoroid Impact,,14 SP = 29.0MM,1974-06-23,1974-06
1974-06-24 05:58:00.000,-50.7,-21.4,933.0,7.9,5.5,109.0,Deep Moonquake,224,(*) The source depth is assumed to be 933km,1974-06-24,1974-06
1974-06-25 00:23:00.000,,,,,,,Meteoroid Impact,,C,1974-06-25,1974-06
1974-06-25 15:07:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1974-06-25,1974-06
1974-06-26 01:59:00.000,,,,,,,,,C   SR @16 177 0250,1974-06-26,1974-06
1974-06-26 08:36:00.000,21.1,-44.0,908.0,1.7,5.6,28.0,Deep Moonquake,73,,1974-06-26,1974-06
1974-06-26 11:48:00.000,,,,,,,Meteoroid Impact,,C SP=30,1974-06-26,1974-06
1974-06-26 15:08:00.000,35.1,59.8,924.0,2.2,9.9,28.0,Deep Moonquake,25,,1974-06-26,1974-06
1974-06-27 07:53:00.000,,,,,,,Meteoroid Impact,,C,1974-06-27,1974-06
1974-06-27 12:00:00.000,,,,,,,,,,1974-06-27,1974-06
1974-06-27 15:41:00.000,,,,,,,Meteoroid Impact,,SR@15 178  1645,1974-06-27,1974-06
1974-06-27 17:08:00.000,,,,,,,,,,1974-06-27,1974-06
1974-06-27 18:57:00.000,,,,,,,,,,1974-06-27,1974-06
1974-06-27 20:08:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,INVERTED,1974-06-27,1974-06
1974-06-27 22:28:00.000,,,,,,,Deep Moonquake,213,,1974-06-27,1974-06
1974-06-28 00:56:00.000,26.7,5.2,933.0,5.6,2.1,109.0,Deep Moonquake,239,(*) The source depth is assumed to be 933km,1974-06-28,1974-06
1974-06-28 01:40:00.000,,,,,,,,,,1974-06-28,1974-06
1974-06-28 02:40:00.000,,,,,,,,,,1974-06-28,1974-06
1974-06-28 02:56:00.000,,,,,,,Deep Moonquake,359,,1974-06-28,1974-06
1974-06-28 04:35:00.000,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,,1974-06-28,1974-06
1974-06-28 04:50:00.000,,,,,,,,,,1974-06-28,1974-06
1974-06-28 05:40:00.000,,,,,,,Deep Moonquake,240,,1974-06-28,1974-06
1974-06-28 07:58:00.000,,,,,,,Deep Moonquake,,,1974-06-28,1974-06
1974-06-28 08:47:00.000,-28.4,-66.6,933.0,8.9,9.2,109.0,Deep Moonquake,204,(*) The source depth is assumed to be 933km,1974-06-28,1974-06
1974-06-28 09:16:00.000,,,,,,,Deep Moonquake,252,,1974-06-28,1974-06
1974-06-28 11:12:00.000,,,,,,,Meteoroid Impact,,C  SP=LP,1974-06-28,1974-06
1974-06-28 12:56:00.000,,,,,,,Deep Moonquake,,,1974-06-28,1974-06
1974-06-28 13:28:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1974-06-28,1974-06
1974-06-28 13:49:00.000,,,,,,,Deep Moonquake,,,1974-06-28,1974-06
1974-06-28 17:35:00.000,1.0,2.8,919.0,1.7,1.5,170.0,Deep Moonquake,202,,1974-06-28,1974-06
1974-06-28 18:02:00.000,,,,,,,Meteoroid Impact,,C?,1974-06-28,1974-06
1974-06-28 18:55:00.000,,,,,,,Deep Moonquake,331,,1974-06-28,1974-06
1974-06-28 19:45:00.000,-27.9,-31.0,932.0,3.6,2.1,12.0,Deep Moonquake,53,"The source position is decided by (Khan and Mosegaard, 2002)",1974-06-28,1974-06
1974-06-28 20:12:00.000,36.8,21.2,1006.0,4.5,4.5,41.0,Deep Moonquake,234,SR@14 179 2308,1974-06-28,1974-06
1974-06-29 16:15:00.000,,,,,,,Meteoroid Impact,,C  SR@12 180 0610,1974-06-29,1974-06
1974-06-29 19:16:00.000,1.0,2.8,919.0,1.7,1.5,170.0,Deep Moonquake,202,,1974-06-29,1974-06
1974-06-29 21:08:00.000,-69.4,75.4,933.0,4.4,24.6,109.0,Deep Moonquake,241,(*) The source depth is assumed to be 933km,1974-06-29,1974-06
1974-06-29 22:32:00.000,,,,,,,Meteoroid Impact,,C,1974-06-29,1974-06
1974-06-30 07:50:00.000,3.4,2.0,559.0,0.6,0.7,97.0,Deep Moonquake,259,,1974-06-30,1974-06
1974-06-30 08:33:00.000,,,,,,,Meteoroid Impact,,C  SP=LP,1974-06-30,1974-06
1974-06-30 09:57:00.000,14.3,5.2,1122.0,2.6,2.0,90.0,Deep Moonquake,26,,1974-06-30,1974-06
1974-06-30 17:45:00.000,,,,,,,Meteoroid Impact,,C  SP@14=20,1974-06-30,1974-06
1974-07-01 02:38:00.000,10.0,22.8,989.0,1.1,4.2,69.0,Deep Moonquake,99,CLEAR S,1974-07-01,1974-07
1974-07-01 05:53:00.000,0.5,47.3,1243.0,2.0,11.8,50.0,Deep Moonquake,203,,1974-07-01,1974-07
1974-07-01 16:50:00.000,,,,,,,,,,1974-07-01,1974-07
1974-07-01 17:54:00.000,,,,,,,Mostly Short-period Event,,,1974-07-01,1974-07
1974-07-01 21:27:00.000,,,,,,,Meteoroid Impact,,14SP=3.5,1974-07-01,1974-07
1974-07-02 01:33:00.000,23.7,-31.4,945.0,2.5,5.3,50.0,Deep Moonquake,20,,1974-07-02,1974-07
1974-07-02 22:10:00.000,,,,,,,Meteoroid Impact,,,1974-07-02,1974-07
1974-07-03 04:04:00.000,,,,,,,Meteoroid Impact,,CLOSEST TO 15,1974-07-03,1974-07
1974-07-03 11:09:00.000,,,,,,,Meteoroid Impact,,NEAR 14,1974-07-03,1974-07
1974-07-03 11:35:00.000,21.1,-44.0,908.0,1.7,5.6,28.0,Deep Moonquake,73,,1974-07-03,1974-07
1974-07-03 11:53:00.000,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,,1974-07-03,1974-07
1974-07-03 14:17:00.000,,,,,,,Meteoroid Impact,,NEAR 15,1974-07-03,1974-07
1974-07-04 07:49:00.000,,,,,,,Meteoroid Impact,,,1974-07-04,1974-07
1974-07-04 16:54:00.000,,,,,,,Meteoroid Impact,,NEAR 15,1974-07-04,1974-07
1974-07-04 20:28:00.000,,,,,,,Deep Moonquake,253,,1974-07-04,1974-07
1974-07-05 06:56:00.000,5.1,115.8,877.0,2.6,9.3,112.0,Deep Moonquake,33,,1974-07-05,1974-07
1974-07-06 02:57:00.000,,,,,,,Meteoroid Impact,,CLOSEST TO 14,1974-07-06,1974-07
1974-07-06 14:14:00.000,,,,,,,Meteoroid Impact,,CLOSEST TO 15 SP=13,1974-07-06,1974-07
1974-07-08 02:32:00.000,,,,,,,,,C?,1974-07-08,1974-07
1974-07-08 03:09:00.000,23.7,-31.4,945.0,2.5,5.3,50.0,Deep Moonquake,20,C?,1974-07-08,1974-07
1974-07-09 09:52:00.000,-7.1,15.3,933.0,3.5,4.0,109.0,Deep Moonquake,258,C?,1974-07-09,1974-07
1974-07-09 14:43:00.000,23.3,32.7,925.0,2.4,5.5,44.0,Deep Moonquake,18,,1974-07-09,1974-07
1974-07-10 21:58:00.000,,,,,,,Meteoroid Impact,,"NEAR 14. GOOG SP,C",1974-07-10,1974-07
1974-07-11 00:52:00.000,26.1,85.1,132.6,4.9,2.3,40.7,Shallow Moonquake,,"SPZ=80,140,130@14,15,16",1974-07-11,1974-07
1974-07-11 12:36:00.000,,,,,,,,,M?,1974-07-11,1974-07
1974-07-11 15:42:00.000,,,,,,,,,M?,1974-07-11,1974-07
1974-07-11 17:58:00.000,,,,,,,,,M?,1974-07-11,1974-07
1974-07-12 02:36:00.000,,,,,,,Meteoroid Impact,,C,1974-07-12,1974-07
1974-07-12 20:25:00.000,,,,,,,Deep Moonquake,104,,1974-07-12,1974-07
1974-07-13 05:43:00.000,22.2,-50.7,907.0,1.5,6.8,28.0,Deep Moonquake,42,,1974-07-13,1974-07
1974-07-13 16:09:00.000,,,,,,,,,,1974-07-13,1974-07
1974-07-13 19:20:00.000,50.2,60.2,908.0,2.9,12.0,37.0,Deep Moonquake,44,,1974-07-13,1974-07
1974-07-13 20:32:00.000,,,,,,,Meteoroid Impact,,"NEAR 16. GOOD SP,C",1974-07-13,1974-07
1974-07-14 05:10:00.000,35.1,59.8,924.0,2.2,9.9,28.0,Deep Moonquake,25,,1974-07-14,1974-07
1974-07-14 05:53:00.000,,,,,,,Deep Moonquake,23,,1974-07-14,1974-07
1974-07-14 06:12:00.000,-6.0,-19.7,1037.0,2.4,3.6,68.0,Deep Moonquake,9,,1974-07-14,1974-07
1974-07-14 07:00:00.000,,,,,,,,,C?,1974-07-14,1974-07
1974-07-14 07:48:00.000,50.2,60.2,908.0,2.9,12.0,37.0,Deep Moonquake,44,,1974-07-14,1974-07
1974-07-14 15:28:00.000,24.1,-52.2,750.0,9.5,8.0,109.0,Deep Moonquake,60,(*) The source depth is assumed to be 750km,1974-07-14,1974-07
1974-07-14 18:50:00.000,,,,,,,Deep Moonquake,444,,1974-07-14,1974-07
1974-07-15 03:22:00.000,,,,,,,Meteoroid Impact,,"DIST,C",1974-07-15,1974-07
1974-07-15 11:52:00.000,54.2,56.5,933.0,6.5,14.0,109.0,Deep Moonquake,286,2 EVENTS AT 16,1974-07-15,1974-07
1974-07-15 12:35:00.000,-2.0,32.2,920.0,4.2,17.1,184.0,Deep Moonquake,100,,1974-07-15,1974-07
1974-07-15 17:55:00.000,,,,,,,Deep Moonquake,392,,1974-07-15,1974-07
1974-07-15 19:58:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,C?,1974-07-15,1974-07
1974-07-16 07:56:00.000,,,,,,,Meteoroid Impact,,C,1974-07-16,1974-07
1974-07-16 13:34:00.000,12.7,-35.7,931.0,1.2,4.8,39.0,Deep Moonquake,30,,1974-07-16,1974-07
1974-07-16 22:22:00.000,13.8,-29.2,847.0,1.3,3.9,45.0,Deep Moonquake,41,,1974-07-16,1974-07
1974-07-17 00:37:00.000,14.3,-12.4,945.0,1.0,2.0,26.0,Deep Moonquake,71,"The source position is decided by (Khan and Mosegaard, 2002)",1974-07-17,1974-07
1974-07-17 05:10:00.000,,,,,,,,,,1974-07-17,1974-07
1974-07-17 12:05:00.000,-8.88,21.73,0.0,,,,Meteoroid Impact,,C 14SP=2,1974-07-17,1974-07
1974-07-17 13:17:00.000,23.7,-31.4,945.0,2.5,5.3,50.0,Deep Moonquake,20,,1974-07-17,1974-07
1974-07-17 21:47:00.000,7.0,8.3,1019.0,1.3,4.1,191.0,Deep Moonquake,243,,1974-07-17,1974-07
1974-07-18 03:38:00.000,,,,,,,Deep Moonquake,412,,1974-07-18,1974-07
1974-07-18 07:10:00.000,0.7,-3.9,747.0,0.7,0.6,62.0,Deep Moonquake,15,,1974-07-18,1974-07
1974-07-18 14:52:00.000,,,,,,,Deep Moonquake,308,,1974-07-18,1974-07
1974-07-18 18:40:00.000,58.6,54.2,1025.0,4.6,15.5,31.0,Deep Moonquake,242,,1974-07-18,1974-07
1974-07-19 07:58:00.000,,,,,,,Deep Moonquake,268,,1974-07-19,1974-07
1974-07-19 18:25:00.000,,,,,,,Meteoroid Impact,,"DIST,C",1974-07-19,1974-07
1974-07-20 04:50:00.000,,,,,,,Meteoroid Impact,,"SP=3,C",1974-07-20,1974-07
1974-07-20 06:42:00.000,,,,,,,Meteoroid Impact,,"SP=7,C",1974-07-20,1974-07
1974-07-20 08:05:00.000,,,,,,,Deep Moonquake,422,,1974-07-20,1974-07
1974-07-20 10:15:00.000,,,,,,,Deep Moonquake,89,,1974-07-20,1974-07
1974-07-20 10:45:00.000,,,,,,,Deep Moonquake,431,,1974-07-20,1974-07
1974-07-21 09:40:00.000,,,,,,,,,,1974-07-21,1974-07
1974-07-22 19:13:00.000,,,,,,,Deep Moonquake,269,,1974-07-22,1974-07
1974-07-23 17:22:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1974-07-23,1974-07
1974-07-24 05:54:00.000,,,,,,,Deep Moonquake,428,,1974-07-24,1974-07
1974-07-24 07:21:00.000,,,,,,,Deep Moonquake,428,,1974-07-24,1974-07
1974-07-24 08:19:00.000,,,,,,,Deep Moonquake,,,1974-07-24,1974-07
1974-07-24 09:09:00.000,5.0,36.1,933.0,1.5,11.4,109.0,Deep Moonquake,35,(*) The source depth is assumed to be 933km,1974-07-24,1974-07
1974-07-24 10:16:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1974-07-24,1974-07
1974-07-24 18:45:00.000,35.1,59.8,924.0,2.2,9.9,28.0,Deep Moonquake,25,,1974-07-24,1974-07
1974-07-24 21:26:00.000,21.1,-44.0,908.0,1.7,5.6,28.0,Deep Moonquake,73,,1974-07-24,1974-07
1974-07-25 03:55:00.000,,,,,,,Deep Moonquake,211,,1974-07-25,1974-07
1974-07-25 05:44:00.000,,,,,,,Deep Moonquake,426,,1974-07-25,1974-07
1974-07-25 07:56:00.000,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1974-07-25,1974-07
1974-07-25 14:14:00.000,,,,,,,Meteoroid Impact,,16 SUNRISE,1974-07-25,1974-07
1974-07-26 06:23:00.000,1.0,2.8,919.0,1.7,1.5,170.0,Deep Moonquake,202,,1974-07-26,1974-07
1974-07-26 08:01:00.000,,,,,,,Meteoroid Impact,,14 SP = 1.6MM,1974-07-26,1974-07
1974-07-26 20:29:00.000,,,,,,,Meteoroid Impact,,,1974-07-26,1974-07
1974-07-27 05:03:00.000,,,,,,,Deep Moonquake,,,1974-07-27,1974-07
1974-07-27 07:35:00,1.0,2.8,919.0,1.7,1.5,170.0,Deep Moonquake,202,,1974-07-27,1974-07
1974-07-27 12:07:00,,,,,,,Deep Moonquake,254,,1974-07-27,1974-07
1974-07-27 19:25:00,3.4,2.0,559.0,0.6,0.7,97.0,Deep Moonquake,259,,1974-07-27,1974-07
1974-07-29 03:15:00,10.0,22.8,989.0,1.1,4.2,69.0,Deep Moonquake,99,,1974-07-29,1974-07
1974-07-29 14:06:00,,,,,,,Meteoroid Impact,,C SP=LP,1974-07-29,1974-07
1974-07-29 18:24:00,,,,,,,,,,1974-07-29,1974-07
1974-07-29 22:52:00,34.3,45.0,933.0,12.0,29.9,109.0,Deep Moonquake,231,(*) The source depth is assumed to be 933km,1974-07-29,1974-07
1974-07-30 05:16:00,,,,,,,Deep Moonquake,228,,1974-07-30,1974-07
1974-07-30 06:07:00,5.0,36.1,933.0,1.5,11.4,109.0,Deep Moonquake,35,(*) The source depth is assumed to be 933km,1974-07-30,1974-07
1974-07-31 02:39:00,,,,,,,Deep Moonquake,,,1974-07-31,1974-07
1974-07-31 09:27:00,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,,1974-07-31,1974-07
1974-08-01 04:24:00,,,,,,,Deep Moonquake,262,,1974-08-01,1974-08
1974-08-02 02:33:00,21.1,-44.0,908.0,1.7,5.6,28.0,Deep Moonquake,73,,1974-08-02,1974-08
1974-08-02 07:44:00,,,,,,,Meteoroid Impact,,C SP=30,1974-08-02,1974-08
1974-08-02 13:11:00,5.1,115.8,877.0,2.6,9.3,112.0,Deep Moonquake,33,,1974-08-02,1974-08
1974-08-02 18:33:00,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,,1974-08-02,1974-08
1974-08-03 09:19:00,,,,,,,Deep Moonquake,284,"P,S@16",1974-08-03,1974-08
1974-08-03 13:06:00,-18.2,-50.8,1037.0,3.0,7.2,20.0,Deep Moonquake,21,,1974-08-03,1974-08
1974-08-04 04:30:00,,,,,,,Meteoroid Impact,,C SP=13,1974-08-04,1974-08
1974-08-04 12:53:00,,,,,,,Meteoroid Impact,,C DIST,1974-08-04,1974-08
1974-08-04 16:06:00,23.3,32.7,925.0,2.4,5.5,44.0,Deep Moonquake,18,,1974-08-04,1974-08
1974-08-04 23:43:00,,,,,,,Meteoroid Impact,,C SP=10,1974-08-04,1974-08
1974-08-05 23:02:00,,,,,,,,,,1974-08-05,1974-08
1974-08-05 23:47:00,-7.1,15.3,933.0,3.5,4.0,109.0,Deep Moonquake,258,,1974-08-05,1974-08
1974-08-06 09:15:00,23.3,32.7,925.0,2.4,5.5,44.0,Deep Moonquake,18,,1974-08-06,1974-08
1974-08-06 10:35:00,22.5,29.7,1343.0,5.5,10.7,82.0,Deep Moonquake,37,,1974-08-06,1974-08
1974-08-06 17:01:00,50.2,60.2,908.0,2.9,12.0,37.0,Deep Moonquake,44,C,1974-08-06,1974-08
1974-08-07 11:32:00,12.3,37.7,1125.0,1.4,8.0,56.0,Deep Moonquake,51,,1974-08-07,1974-08
1974-08-07 16:42:00,,,,,,,Deep Moonquake,337,,1974-08-07,1974-08
1974-08-07 23:52:00,-18.2,-50.8,1037.0,3.0,7.2,20.0,Deep Moonquake,21,,1974-08-07,1974-08
1974-08-08 03:25:00,,,,,,,,,,1974-08-08,1974-08
1974-08-08 04:54:00,,,,,,,,,C,1974-08-08,1974-08
1974-08-08 06:00:00,,,,,,,,,,1974-08-08,1974-08
1974-08-08 08:18:00,,,,,,,,,,1974-08-08,1974-08
1974-08-08 14:30:00,,,,,,,,,C,1974-08-08,1974-08
1974-08-08 17:10:00,,,,,,,,,,1974-08-08,1974-08
1974-08-08 21:48:00,,,,,,,,,,1974-08-08,1974-08
1974-08-09 02:50:00,,,,,,,,,,1974-08-09,1974-08
1974-08-09 05:05:00,,,,,,,,,,1974-08-09,1974-08
1974-08-09 06:42:00,,,,,,,Deep Moonquake,80,S.S.@16 221 0400,1974-08-09,1974-08
1974-08-09 16:09:00,,,,,,,Deep Moonquake,104,,1974-08-09,1974-08
1974-08-09 16:50:00,-2.9,-50.3,946.0,1.7,6.3,22.0,Deep Moonquake,3,,1974-08-09,1974-08
1974-08-09 17:08:00,22.2,-50.7,907.0,1.5,6.8,28.0,Deep Moonquake,42,,1974-08-09,1974-08
1974-08-09 19:04:00,,,,,,,Deep Moonquake,,,1974-08-09,1974-08
1974-08-09 21:34:00,-2.0,32.2,920.0,4.2,17.1,184.0,Deep Moonquake,100,S.S.@15 222 0100,1974-08-09,1974-08
1974-08-10 07:27:00,50.2,60.2,908.0,2.9,12.0,37.0,Deep Moonquake,44,,1974-08-10,1974-08
1974-08-10 10:30:00,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1974-08-10,1974-08
1974-08-10 12:28:00,,,,,,,Deep Moonquake,23,,1974-08-10,1974-08
1974-08-10 13:51:00,-6.0,-19.7,1037.0,2.4,3.6,68.0,Deep Moonquake,9,,1974-08-10,1974-08
1974-08-10 20:57:00,,,,,,,Deep Moonquake,417,,1974-08-10,1974-08
1974-08-10 22:20:00,50.2,60.2,908.0,2.9,12.0,37.0,Deep Moonquake,44,,1974-08-10,1974-08
1974-08-10 22:46:00,35.1,59.8,924.0,2.2,9.9,28.0,Deep Moonquake,25,,1974-08-10,1974-08
1974-08-11 05:12:00,15.5,97.0,1141.0,2.4,12.3,74.0,Deep Moonquake,282,,1974-08-11,1974-08
1974-08-11 12:25:00,-2.4,-73.3,878.0,4.4,32.3,107.0,Deep Moonquake,218,,1974-08-11,1974-08
1974-08-11 13:52:00,,,,,,,Deep Moonquake,444,S.S.@14 223 2100,1974-08-11,1974-08
1974-08-12 02:52:00,-6.0,-19.7,1037.0,2.4,3.6,68.0,Deep Moonquake,9,,1974-08-12,1974-08
1974-08-12 22:08:00,53.8,35.2,933.0,6.8,19.2,109.0,Deep Moonquake,271,(*) The source depth is assumed to be 933km,1974-08-12,1974-08
1974-08-13 08:30:00,36.1,-2.4,863.0,12.2,1.3,145.0,Deep Moonquake,223,,1974-08-13,1974-08
1974-08-13 14:46:00,,,,,,,Deep Moonquake,225,,1974-08-13,1974-08
1974-08-13 19:11:00,,,,,,,Deep Moonquake,4,,1974-08-13,1974-08
1974-08-13 23:04:00,,,,,,,Deep Moonquake,390,C?,1974-08-13,1974-08
1974-08-14 10:03:00,23.7,-31.4,945.0,2.5,5.3,50.0,Deep Moonquake,20,,1974-08-14,1974-08
1974-08-14 17:59:00,,,,,,,Meteoroid Impact,,"NEAR 16 GOOD SP 16 CLIPPED,C",1974-08-14,1974-08
1974-08-15 06:08:00,0.7,-3.9,747.0,0.7,0.6,62.0,Deep Moonquake,15,,1974-08-15,1974-08
1974-08-15 07:10:00,7.0,8.3,1019.0,1.3,4.1,191.0,Deep Moonquake,243,,1974-08-15,1974-08
1974-08-15 08:50:00,,,,,,,Deep Moonquake,412,,1974-08-15,1974-08
1974-08-15 15:48:00,58.6,54.2,1025.0,4.6,15.5,31.0,Deep Moonquake,242,,1974-08-15,1974-08
1974-08-16 10:20:00,5.0,36.1,933.0,1.5,11.4,109.0,Deep Moonquake,35,(*) The source depth is assumed to be 933km,1974-08-16,1974-08
1974-08-17 00:45:00,,,,,,,,,C?,1974-08-17,1974-08
1974-08-17 14:13:00,,,,,,,Meteoroid Impact,,C SP=1,1974-08-17,1974-08
1974-08-19 06:45:00,-2.9,-50.3,946.0,1.7,6.3,22.0,Deep Moonquake,3,,1974-08-19,1974-08
1974-08-19 08:18:00,,,,,,,Meteoroid Impact,,"SP=30.,C",1974-08-19,1974-08
1974-08-19 12:30:00,-2.4,-73.3,878.0,4.4,32.3,107.0,Deep Moonquake,218,,1974-08-19,1974-08
1974-08-19 14:42:00,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1974-08-19,1974-08
1974-08-19 16:54:00,-1.7,18.0,933.0,2.3,4.5,109.0,Deep Moonquake,260,,1974-08-19,1974-08
1974-08-19 19:17:00,,,,,,,Deep Moonquake,269,,1974-08-19,1974-08
1974-08-20 02:17:00,-2.9,-50.3,946.0,1.7,6.3,22.0,Deep Moonquake,3,,1974-08-20,1974-08
1974-08-20 09:33:00,,,,,,,Meteoroid Impact,,"SPZ=20.,C",1974-08-20,1974-08
1974-08-20 12:55:00,,,,,,,Deep Moonquake,428,,1974-08-20,1974-08
1974-08-20 16:39:00,,,,,,,Meteoroid Impact,,C,1974-08-20,1974-08
1974-08-21 15:19:00,21.1,-44.0,908.0,1.7,5.6,28.0,Deep Moonquake,73,,1974-08-21,1974-08
1974-08-22 03:02:00,,,,,,,Deep Moonquake,90,,1974-08-22,1974-08
1974-08-22 12:35:00,1.0,2.8,919.0,1.7,1.5,170.0,Deep Moonquake,202,,1974-08-22,1974-08
1974-08-22 14:07:00,,,,,,,Deep Moonquake,214,,1974-08-22,1974-08
1974-08-22 15:02:00,,,,,,,Deep Moonquake,211,,1974-08-22,1974-08
1974-08-22 20:10:00,,,,,,,Deep Moonquake,419,,1974-08-22,1974-08
1974-08-22 22:30:00,,,,,,,Deep Moonquake,449,,1974-08-22,1974-08
1974-08-23 04:30:00,36.1,-2.4,863.0,12.2,1.3,145.0,Deep Moonquake,223,,1974-08-23,1974-08
1974-08-23 10:23:00,,,,,,,Meteoroid Impact,,C,1974-08-23,1974-08
1974-08-23 11:52:00,,,,,,,Deep Moonquake,349,,1974-08-23,1974-08
1974-08-23 12:35:00,30.1,53.2,975.0,2.9,9.8,24.0,Deep Moonquake,64,,1974-08-23,1974-08
1974-08-23 14:05:00,,,,,,,Meteoroid Impact,,C?,1974-08-23,1974-08
1974-08-23 14:28:00,,,,,,,Meteoroid Impact,,C DIST NO SP,1974-08-23,1974-08
1974-08-23 16:18:00,1.0,2.8,919.0,1.7,1.5,170.0,Deep Moonquake,202,,1974-08-23,1974-08
1974-08-23 18:08:00,,,,,,,Deep Moonquake,,,1974-08-23,1974-08
1974-08-23 18:28:00,,,,,,,Deep Moonquake,254,,1974-08-23,1974-08
1974-08-24 04:14:00,3.4,2.0,559.0,0.6,0.7,97.0,Deep Moonquake,259,16 SR@236:0030,1974-08-24,1974-08
1974-08-24 15:27:00,,,,,,,Meteoroid Impact,,C,1974-08-24,1974-08
1974-08-24 16:27:00,,,,,,,Meteoroid Impact,,C,1974-08-24,1974-08
1974-08-25 08:18:00,,,,,,,Meteoroid Impact,,"SPZ=23.,C, 15SR@237/1613",1974-08-25,1974-08
1974-08-25 19:20:00,23.7,-31.4,945.0,2.5,5.3,50.0,Deep Moonquake,20,,1974-08-25,1974-08
1974-08-26 16:16:00,,,,,,,,,,1974-08-26,1974-08
1974-08-26 17:01:00,,,,,,,Deep Moonquake,369,,1974-08-26,1974-08
1974-08-26 17:40:00,,,,,,,Deep Moonquake,253,2,1974-08-26,1974-08
1974-08-27 05:11:00,,,,,,,Deep Moonquake,431,STA 12 SUNRISE,1974-08-27,1974-08
1974-08-27 12:47:00,5.0,36.1,933.0,1.5,11.4,109.0,Deep Moonquake,35,(*) The source depth is assumed to be 933km,1974-08-27,1974-08
1974-08-27 13:31:00,50.2,60.2,908.0,2.9,12.0,37.0,Deep Moonquake,44,,1974-08-27,1974-08
1974-08-27 17:39:00,,,,,,,Meteoroid Impact,,"14SPZ 8.OMM,C",1974-08-27,1974-08
1974-08-27 18:21:00,,,,,,,Meteoroid Impact,,C 14SP=50,1974-08-27,1974-08
1974-08-27 19:50:00,24.1,-52.2,750.0,9.5,8.0,109.0,Deep Moonquake,60,(*) The source depth is assumed to be 750km,1974-08-27,1974-08
1974-08-27 22:12:00,,,,,,,,,,1974-08-27,1974-08
1974-08-28 02:42:00,23.0,20.4,1085.0,3.3,4.7,64.0,Deep Moonquake,27,,1974-08-28,1974-08
1974-08-28 03:40:00,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,,1974-08-28,1974-08
1974-08-28 06:17:00,,,,,,,Deep Moonquake,427,,1974-08-28,1974-08
1974-08-28 07:09:00,,,,,,,Deep Moonquake,412,,1974-08-28,1974-08
1974-08-28 09:53:00,,,,,,,Meteoroid Impact,,C,1974-08-28,1974-08
1974-08-28 10:21:00,,,,,,,,,NO SP,1974-08-28,1974-08
1974-08-28 18:45:00,,,,,,,Deep Moonquake,423,NO SP,1974-08-28,1974-08
1974-08-28 20:23:00,,,,,,,Meteoroid Impact,,C,1974-08-28,1974-08
1974-08-29 08:26:00,,,,,,,Deep Moonquake,418,,1974-08-29,1974-08
1974-08-29 11:54:00,50.2,60.2,908.0,2.9,12.0,37.0,Deep Moonquake,44,MAGNETIC?,1974-08-29,1974-08
1974-08-29 18:22:00,,,,,,,,,,1974-08-29,1974-08
1974-08-30 00:28:00,,,,,,,Mostly Short-period Event,,"STRONG SP,Z?",1974-08-30,1974-08
1974-08-30 09:42:00,,,,,,,Mostly Short-period Event,,"STRONG SP,Z?",1974-08-30,1974-08
1974-08-30 14:12:00,5.1,115.8,877.0,2.6,9.3,112.0,Deep Moonquake,33,,1974-08-30,1974-08
1974-08-31 02:49:00,,,,,,,,,,1974-08-31,1974-08
1974-08-31 03:34:00,-3.4,12.5,933.0,2.5,3.1,109.0,Deep Moonquake,249,(*) The source depth is assumed to be 933km,1974-08-31,1974-08
1974-08-31 03:45:00,12.3,37.7,1125.0,1.4,8.0,56.0,Deep Moonquake,51,,1974-08-31,1974-08
1974-08-31 07:21:00,,,,,,,Deep Moonquake,410,,1974-08-31,1974-08
1974-08-31 07:32:00,-3.4,12.5,933.0,2.5,3.1,109.0,Deep Moonquake,249,(*) The source depth is assumed to be 933km,1974-08-31,1974-08
1974-08-31 14:02:00,,,,,,,Deep Moonquake,284,,1974-08-31,1974-08
1974-09-01 03:47:00,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,,1974-09-01,1974-09
1974-09-01 15:17:00,,,,,,,Meteoroid Impact,,C,1974-09-01,1974-09
